published,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,published,year,quarter,month,profit,content_duration_cat,price_cat
2017-06-19,1246684,Dash Crypto Currency Technical and Trading Overview Bootcamp,https://www.udemy.com/introduction-to-dash-crypto-currency-technical-overview/,True,20,4,1,14,All Levels,1.0,Business Finance,2017-06-19,2017,2,June,80,0 : 1,1:20
2015-08-30,591880,1 - Concepts of Statistics For Beginners Step by Step,https://www.udemy.com/concepts-of-statistics/,True,200,273,4,15,Beginner Level,0.5166666666666666,Business Finance,2015-08-30,2015,3,August,54600,0 : 1,170:200
2014-01-31,155616,4. Ordinary Simple Annuities: The Basics,https://www.udemy.com/ordinary-simple-annuities-the-basics/,True,20,237,1,17,All Levels,1.5,Business Finance,2014-01-31,2014,1,January,4740,1 : 3,1:20
2017-04-25,1185936,الدروس التعليمية لسوق الفوركس والأسواق المالية الأخرى,https://www.udemy.com/arabic-forex-education-by-pforex/,False,0,368,3,69,All Levels,20.5,Business Finance,2017-04-25,2017,2,April,0,+20,free
2013-07-24,65802,Financial Risk Manager (FRM) Certification: Level II,https://www.udemy.com/financial-risk-manager-frm-certification-level-ii/,True,50,86,7,87,All Levels,47.0,Business Finance,2013-07-24,2013,3,July,4300,+20,20:50
2014-06-21,229360,Level 1 2014 CFA® Program – Corporate Finance,https://www.udemy.com/level-1-2014-cfa-program-corporate-finance/,True,40,204,1,18,All Levels,3.0,Business Finance,2014-06-21,2014,2,June,8160,1 : 3,20:50
2014-02-11,159388,3. Compound Interest ,https://www.udemy.com/compound-interest/,True,20,570,2,21,All Levels,2.0,Business Finance,2014-02-11,2014,1,February,11400,1 : 3,1:20
2014-03-19,172298,8. Amortization Schedules,https://www.udemy.com/amortization-schedules/,True,20,225,1,5,All Levels,1.0,Business Finance,2014-03-19,2014,1,March,4500,0 : 1,1:20
2015-08-04,570996,Finance Fundamentals for Non Finance Leaders,https://www.udemy.com/finance-fundamentals-for-business-leaders/,True,20,37,7,15,All Levels,1.0,Business Finance,2015-08-04,2015,3,August,740,0 : 1,1:20
2016-09-21,944594,Strategy layout and Backtesting,https://www.udemy.com/strategy-layout-and-backtesting/,True,200,36,2,24,Expert Level,4.0,Business Finance,2016-09-21,2016,3,September,7200,3 : 7,170:200
2013-12-31,81064,Easy Forex and Futures Trading,https://www.udemy.com/easy-forex-and-futures-trading/,True,100,218,5,66,All Levels,14.5,Business Finance,2013-12-31,2013,4,December,21800,12 : 20,80:110
2014-12-16,364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/,True,20,50,18,13,Beginner Level,1.5,Business Finance,2014-12-16,2014,4,December,1000,1 : 3,1:20
2013-11-15,119276,Aprende a hacer paper trading (simulación) con Ninja Trader,https://www.udemy.com/aprende-a-hacer-paper-trading-simulacion-con-ninja-trader/,True,25,148,3,15,Beginner Level,1.5,Business Finance,2013-11-15,2013,4,November,3700,1 : 3,20:50
2017-03-29,753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/,True,80,74,4,20,Beginner Level,3.5,Business Finance,2017-03-29,2017,1,March,5920,3 : 7,50:80
2015-09-23,616564,entiende la contabilidad y consigue un aumento de salario,https://www.udemy.com/fundamentos_de_contabilidad_foli/,True,20,260,18,17,Beginner Level,1.5,Business Finance,2015-09-23,2015,3,September,5200,1 : 3,1:20
2015-11-12,596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,https://www.udemy.com/trading-stocks-successfully-stock-trading-introduction-arabic/,True,95,299,5,65,All Levels,2.5,Business Finance,2015-11-12,2015,4,November,28405,1 : 3,80:110
2017-06-29,1264512,Trading Forex  - L'analyse des volumes,https://www.udemy.com/trading-forex-lanalyse-des-volumes/,True,70,4,3,13,All Levels,2.0,Business Finance,2017-06-29,2017,2,June,280,1 : 3,50:80
2015-05-19,499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,True,20,65,3,15,Beginner Level,1.5,Business Finance,2015-05-19,2015,2,May,1300,1 : 3,1:20
2016-08-10,903326,CPA 10 COMPLETO,https://www.udemy.com/estacio-cpa-10-anbima/,True,25,101,25,18,All Levels,5.0,Business Finance,2016-08-10,2016,3,August,2525,3 : 7,20:50
2015-02-18,412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,True,40,92,15,19,Intermediate Level,1.5,Business Finance,2015-02-18,2015,1,February,3680,1 : 3,20:50
2016-06-02,865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,True,20,76,14,21,All Levels,2.0,Business Finance,2016-06-02,2016,2,June,1520,1 : 3,1:20
2017-05-10,1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,True,20,14,4,14,Beginner Level,0.6166666666666667,Business Finance,2017-05-10,2017,2,May,280,0 : 1,1:20
2017-05-08,1180960,Estruturação Financeira,https://www.udemy.com/estruturacao-financeira/,True,45,18,3,18,All Levels,3.5,Business Finance,2017-05-08,2017,2,May,810,3 : 7,20:50
2015-11-06,660846,Five steps to becoming a winner in stock investing,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/,True,20,21,1,28,All Levels,3.0,Business Finance,2015-11-06,2015,4,November,420,1 : 3,1:20
2016-05-23,829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,True,20,18,2,11,Beginner Level,1.0,Business Finance,2016-05-23,2016,2,May,360,0 : 1,1:20
2016-12-05,385604,Introduction to Financial Consolidation under IFRS,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/,True,25,21,3,8,All Levels,1.5,Business Finance,2016-12-05,2016,4,December,525,1 : 3,20:50
2014-09-22,302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,True,20,49,10,13,All Levels,2.0,Business Finance,2014-09-22,2014,3,September,980,1 : 3,1:20
2014-11-05,331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,True,20,168,2,21,All Levels,3.0,Business Finance,2014-11-05,2014,4,November,3360,1 : 3,1:20
2015-08-24,557436,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,True,50,16,1,48,Beginner Level,3.5,Business Finance,2015-08-24,2015,3,August,800,3 : 7,20:50
2017-04-28,1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,True,20,2,1,7,Beginner Level,0.5666666666666667,Business Finance,2017-04-28,2017,2,April,40,0 : 1,1:20
2016-10-25,389834,Stock Trading: Ultimate Guide to swing trading stocks,https://www.udemy.com/swingtrading/,True,200,336,6,13,All Levels,0.6833333333333333,Business Finance,2016-10-25,2016,4,October,67200,0 : 1,170:200
2014-09-22,304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,True,20,20,1,9,All Levels,1.0,Business Finance,2014-09-22,2014,3,September,400,0 : 1,1:20
2013-05-26,55136,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,True,20,28,1,8,All Levels,1.0,Business Finance,2013-05-26,2013,2,May,560,0 : 1,1:20
2016-11-19,619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,True,150,11,1,15,All Levels,0.65,Business Finance,2016-11-19,2016,4,November,1650,0 : 1,140:170
2015-05-20,505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,True,20,11,1,6,Intermediate Level,1.0,Business Finance,2015-05-20,2015,2,May,220,0 : 1,1:20
2015-12-18,688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,True,195,360,24,12,Beginner Level,2.5,Business Finance,2015-12-18,2015,4,December,70200,1 : 3,170:200
2016-04-01,642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,True,20,1189,13,41,All Levels,4.0,Business Finance,2016-04-01,2016,2,April,23780,3 : 7,1:20
2017-01-02,1050168,Forex Trading : Power Of Moving Averages,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/,True,200,100,24,33,All Levels,4.0,Business Finance,2017-01-02,2017,1,January,20000,3 : 7,170:200
2015-11-25,666910,Demystifying Your Personal Tax Return,https://www.udemy.com/demystifying-your-personal-tax-return/,False,0,3426,27,14,Beginner Level,1.0,Business Finance,2015-11-25,2015,4,November,0,0 : 1,free
2015-10-07,577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,True,95,1222,14,61,All Levels,6.0,Business Finance,2015-10-07,2015,4,October,116090,3 : 7,80:110
2014-04-24,192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,True,50,1532,7,24,All Levels,6.0,Business Finance,2014-04-24,2014,2,April,76600,3 : 7,20:50
2014-11-24,312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,True,200,343,84,37,All Levels,5.5,Business Finance,2014-11-24,2014,4,November,68600,3 : 7,170:200
2013-03-02,44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.udemy.com/calendar-spreads/,True,60,540,44,6,Expert Level,1.0,Business Finance,2013-03-02,2013,1,March,32400,0 : 1,50:80
2014-04-21,174800,Accounting 101: Guide to Business Accounting,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,True,50,2031,15,29,Beginner Level,14.5,Business Finance,2014-04-21,2014,2,April,101550,12 : 20,20:50
2017-04-28,1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,True,30,7,1,29,All Levels,2.0,Business Finance,2017-04-28,2017,2,April,210,1 : 3,20:50
2017-06-28,1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,True,200,4,1,16,Beginner Level,1.5,Business Finance,2017-06-28,2017,2,June,800,1 : 3,170:200
2017-03-22,1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,True,20,21,2,12,All Levels,2.0,Business Finance,2017-03-22,2017,1,March,420,1 : 3,1:20
2013-09-26,79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,True,25,29,2,42,All Levels,3.0,Business Finance,2013-09-26,2013,3,September,725,1 : 3,20:50
2016-07-29,917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,True,20,50,1,23,All Levels,1.5,Business Finance,2016-07-29,2016,3,July,1000,1 : 3,1:20
2017-07-05,1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.udemy.com/bitcoin-ethereum-bundle/,True,200,1,0,52,All Levels,2.5,Business Finance,2017-07-05,2017,3,July,200,1 : 3,170:200
2017-06-16,1237912,Create Trading Robot Without Coding Skills!,https://www.udemy.com/algotrading/,True,145,5,0,13,All Levels,1.0,Business Finance,2017-06-16,2017,2,June,725,0 : 1,140:170
2015-07-10,531710,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,True,30,6,2,19,Intermediate Level,0.55,Business Finance,2015-07-10,2015,3,July,180,0 : 1,20:50
2017-04-06,1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,True,45,16,1,16,Beginner Level,1.5,Business Finance,2017-04-06,2017,2,April,720,1 : 3,20:50
2014-04-06,193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,True,40,70,3,15,All Levels,2.0,Business Finance,2014-04-06,2014,2,April,2800,1 : 3,20:50
2013-08-12,74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,True,20,110,1,5,All Levels,1.0,Business Finance,2013-08-12,2013,3,August,2200,0 : 1,1:20
2017-02-13,1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,True,20,7,3,15,Beginner Level,2.0,Business Finance,2017-02-13,2017,1,February,140,1 : 3,1:20
2016-05-11,834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,True,145,1186,16,22,All Levels,1.5,Business Finance,2016-05-11,2016,2,May,171970,1 : 3,140:170
2015-10-04,629060,Trading Trends in ANY Market,https://www.udemy.com/trading-trends-in-the-market-stocks-futures-forex/,True,30,632,49,22,All Levels,2.0,Business Finance,2015-10-04,2015,4,October,18960,1 : 3,20:50
2016-02-04,698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,True,50,1237,54,35,Beginner Level,2.5,Business Finance,2016-02-04,2016,1,February,61850,1 : 3,20:50
2016-10-06,975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,True,200,513,20,20,All Levels,1.0,Business Finance,2016-10-06,2016,4,October,102600,0 : 1,170:200
2013-11-13,112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,True,95,4103,19,15,Beginner Level,1.0,Business Finance,2013-11-13,2013,4,November,389785,0 : 1,80:110
2015-07-01,536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,True,45,1489,32,27,All Levels,3.5,Business Finance,2015-07-01,2015,3,July,67005,3 : 7,20:50
2016-12-01,996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.udemy.com/motrendtum-high-probability-trading/,True,95,353,27,105,All Levels,18.5,Business Finance,2016-12-01,2016,4,December,33535,12 : 20,80:110
2016-09-02,941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,True,95,507,19,59,All Levels,2.0,Business Finance,2016-09-02,2016,3,September,48165,1 : 3,80:110
2015-05-26,498488,Your First Successful Forex Trades - With Case Studies,https://www.udemy.com/success-forex/,True,200,1079,34,16,All Levels,2.5,Business Finance,2015-05-26,2015,2,May,215800,1 : 3,170:200
2014-12-06,364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,https://www.udemy.com/time-value-of-money/,True,180,3667,4,460,All Levels,43.5,Business Finance,2014-12-06,2014,4,December,660060,+20,170:200
2015-09-28,600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/,True,50,2222,24,11,All Levels,0.6,Business Finance,2015-09-28,2015,3,September,111100,0 : 1,20:50
2017-04-06,1136912,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,True,100,9,2,101,Beginner Level,10.0,Business Finance,2017-04-06,2017,2,April,900,7 : 12,80:110
2014-09-03,239416,Level 1 2014 CFA® Program – Derivatives,https://www.udemy.com/cfa-derivatives/,True,40,225,2,17,All Levels,2.5,Business Finance,2014-09-03,2014,3,September,9000,1 : 3,20:50
2016-06-14,722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,True,50,13,3,25,All Levels,5.5,Business Finance,2016-06-14,2016,2,June,650,3 : 7,20:50
2014-04-23,201942,"Bitcoins - Past, Present, Future",https://www.udemy.com/bitcoins-past-present-future/,True,20,373,3,14,Beginner Level,1.5,Business Finance,2014-04-23,2014,2,April,7460,1 : 3,1:20
2014-11-28,355798,Learn Accounting by Specific Examples - Part 1,https://www.udemy.com/accounting1/,True,50,306,0,5,All Levels,0.6333333333333333,Business Finance,2014-11-28,2014,4,November,15300,0 : 1,20:50
2016-01-16,702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,True,50,14,3,22,Beginner Level,1.5,Business Finance,2016-01-16,2016,1,January,700,1 : 3,20:50
2015-02-19,425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,True,20,51,2,10,Beginner Level,2.0,Business Finance,2015-02-19,2015,1,February,1020,1 : 3,1:20
2016-12-31,1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,True,20,13,2,5,Intermediate Level,1.0,Business Finance,2016-12-31,2016,4,December,260,0 : 1,1:20
2016-08-24,867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,False,0,1318,7,27,All Levels,2.0,Business Finance,2016-08-24,2016,3,August,0,1 : 3,free
2015-01-30,239268,Level 1 2014 CFA® Program – Equity Investments,https://www.udemy.com/cfa-equity/,True,40,347,0,24,All Levels,4.5,Business Finance,2015-01-30,2015,1,January,13880,3 : 7,20:50
2014-12-17,361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,True,30,274,1,21,All Levels,3.5,Business Finance,2014-12-17,2014,4,December,8220,3 : 7,20:50
2017-05-09,1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,True,60,9,2,6,Intermediate Level,0.6666666666666666,Business Finance,2017-05-09,2017,2,May,540,0 : 1,50:80
